match_id,venue,innings,batting_team,bowling_team,bowler,wicket_type,balls
501259,Dr DY Patil Sports Academy,1,Pune Warriors,Deccan Chargers,I Sharma,0,12
501259,Dr DY Patil Sports Academy,1,Pune Warriors,Deccan Chargers,JP Duminy,0,6
501259,Dr DY Patil Sports Academy,2,Deccan Chargers,Pune Warriors,B Kumar,0,12
501259,Dr DY Patil Sports Academy,2,Deccan Chargers,Pune Warriors,MR Marsh,0,7
501259,Dr DY Patil Sports Academy,2,Deccan Chargers,Pune Warriors,R Sharma,0,6
501259,Dr DY Patil Sports Academy,2,Deccan Chargers,Pune Warriors,WD Parnell,0,15
501260,Himachal Pradesh Cricket Association Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,CH Gayle,0,6
501260,Himachal Pradesh Cricket Association Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,CK Langeveldt,1,14
501260,Himachal Pradesh Cricket Association Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,JJ van der Wath,0,12
501260,Himachal Pradesh Cricket Association Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,S Aravind,0,6
501260,Himachal Pradesh Cricket Association Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,P Kumar,0,18
501260,Himachal Pradesh Cricket Association Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,RJ Harris,2,16
501260,Himachal Pradesh Cricket Association Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,SJ Srivastava,1,6
501261,MA Chidambaram Stadium,1,Chennai Super Kings,Kochi Tuskers Kerala,M Muralitharan,0,6
501261,MA Chidambaram Stadium,1,Chennai Super Kings,Kochi Tuskers Kerala,RP Singh,1,12
501261,MA Chidambaram Stadium,1,Chennai Super Kings,Kochi Tuskers Kerala,S Sreesanth,1,18
501261,MA Chidambaram Stadium,2,Kochi Tuskers Kerala,Chennai Super Kings,DE Bollinger,0,14
501261,MA Chidambaram Stadium,2,Kochi Tuskers Kerala,Chennai Super Kings,R Ashwin,1,18
501261,MA Chidambaram Stadium,2,Kochi Tuskers Kerala,Chennai Super Kings,SB Jakati,0,6
501262,Dr DY Patil Sports Academy,1,Pune Warriors,Kolkata Knight Riders,B Lee,0,12
501262,Dr DY Patil Sports Academy,1,Pune Warriors,Kolkata Knight Riders,Iqbal Abdulla,1,13
501262,Dr DY Patil Sports Academy,1,Pune Warriors,Kolkata Knight Riders,JH Kallis,0,6
501262,Dr DY Patil Sports Academy,1,Pune Warriors,Kolkata Knight Riders,YK Pathan,1,6
501262,Dr DY Patil Sports Academy,2,Kolkata Knight Riders,Pune Warriors,AC Thomas,1,13
501262,Dr DY Patil Sports Academy,2,Kolkata Knight Riders,Pune Warriors,B Kumar,0,6
501262,Dr DY Patil Sports Academy,2,Kolkata Knight Riders,Pune Warriors,R Sharma,0,6
501262,Dr DY Patil Sports Academy,2,Kolkata Knight Riders,Pune Warriors,WD Parnell,0,12
501263,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,AA Chavan,0,18
501263,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,SR Watson,2,18
501263,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,DS Kulkarni,0,6
501263,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,Harbhajan Singh,0,6
501263,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,MM Patel,0,13
501263,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,SL Malinga,0,12
501264,Himachal Pradesh Cricket Association Stadium,1,Deccan Chargers,Kings XI Punjab,BA Bhatt,0,6
501264,Himachal Pradesh Cricket Association Stadium,1,Deccan Chargers,Kings XI Punjab,P Kumar,0,19
501264,Himachal Pradesh Cricket Association Stadium,1,Deccan Chargers,Kings XI Punjab,RJ Harris,0,12
501264,Himachal Pradesh Cricket Association Stadium,2,Kings XI Punjab,Deccan Chargers,Anand Rajan,0,7
501264,Himachal Pradesh Cricket Association Stadium,2,Kings XI Punjab,Deccan Chargers,DW Steyn,1,12
501264,Himachal Pradesh Cricket Association Stadium,2,Kings XI Punjab,Deccan Chargers,JP Duminy,1,12
501264,Himachal Pradesh Cricket Association Stadium,2,Kings XI Punjab,Deccan Chargers,PP Ojha,0,6
501265,Feroz Shah Kotla,1,Delhi Daredevils,Pune Warriors,AC Thomas,0,18
501265,Feroz Shah Kotla,1,Delhi Daredevils,Pune Warriors,JP Faulkner,1,12
501265,Feroz Shah Kotla,1,Delhi Daredevils,Pune Warriors,SS Mundhe,1,7
501266,M Chinnaswamy Stadium,1,Chennai Super Kings,Royal Challengers Bangalore,DL Vettori,1,6
501266,M Chinnaswamy Stadium,1,Chennai Super Kings,Royal Challengers Bangalore,S Aravind,1,13
501266,M Chinnaswamy Stadium,1,Chennai Super Kings,Royal Challengers Bangalore,Z Khan,2,20
501266,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Chennai Super Kings,DE Bollinger,0,19
501266,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Chennai Super Kings,R Ashwin,1,18
501267,Eden Gardens,1,Kolkata Knight Riders,Mumbai Indians,AN Ahmed,1,12
501267,Eden Gardens,1,Kolkata Knight Riders,Mumbai Indians,Harbhajan Singh,0,6
501267,Eden Gardens,1,Kolkata Knight Riders,Mumbai Indians,RW Price,0,6
501267,Eden Gardens,1,Kolkata Knight Riders,Mumbai Indians,SL Malinga,1,13
501267,Eden Gardens,2,Mumbai Indians,Kolkata Knight Riders,B Lee,0,12
501267,Eden Gardens,2,Mumbai Indians,Kolkata Knight Riders,Iqbal Abdulla,1,12
501267,Eden Gardens,2,Mumbai Indians,Kolkata Knight Riders,L Balaji,0,7
501267,Eden Gardens,2,Mumbai Indians,Kolkata Knight Riders,Shakib Al Hasan,0,6
501268,Wankhede Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,DE Bollinger,0,13
501268,Wankhede Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,JA Morkel,0,12
501268,Wankhede Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,R Ashwin,1,13
501268,Wankhede Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,A Mithun,0,6
501268,Wankhede Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,S Aravind,1,12
501268,Wankhede Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,Z Khan,1,20
501269,Wankhede Stadium,1,Kolkata Knight Riders,Mumbai Indians,DS Kulkarni,1,13
501269,Wankhede Stadium,1,Kolkata Knight Riders,Mumbai Indians,Harbhajan Singh,1,6
501269,Wankhede Stadium,1,Kolkata Knight Riders,Mumbai Indians,MM Patel,2,12
501269,Wankhede Stadium,1,Kolkata Knight Riders,Mumbai Indians,SL Malinga,0,6
501269,Wankhede Stadium,2,Mumbai Indians,Kolkata Knight Riders,B Lee,0,6
501269,Wankhede Stadium,2,Mumbai Indians,Kolkata Knight Riders,Iqbal Abdulla,0,12
501269,Wankhede Stadium,2,Mumbai Indians,Kolkata Knight Riders,Shakib Al Hasan,0,6
501269,Wankhede Stadium,2,Mumbai Indians,Kolkata Knight Riders,YK Pathan,0,12
501270,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Mumbai Indians,AN Ahmed,0,8
501270,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Mumbai Indians,Harbhajan Singh,0,13
501270,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Mumbai Indians,MM Patel,0,6
501270,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Mumbai Indians,SL Malinga,0,12
501270,MA Chidambaram Stadium,2,Mumbai Indians,Royal Challengers Bangalore,A Mithun,0,6
501270,MA Chidambaram Stadium,2,Mumbai Indians,Royal Challengers Bangalore,CH Gayle,0,6
501270,MA Chidambaram Stadium,2,Mumbai Indians,Royal Challengers Bangalore,S Aravind,2,19
501270,MA Chidambaram Stadium,2,Mumbai Indians,Royal Challengers Bangalore,Z Khan,0,6
501271,MA Chidambaram Stadium,1,Chennai Super Kings,Royal Challengers Bangalore,CH Gayle,0,12
501271,MA Chidambaram Stadium,1,Chennai Super Kings,Royal Challengers Bangalore,J Syed Mohammad,0,6
501271,MA Chidambaram Stadium,1,Chennai Super Kings,Royal Challengers Bangalore,S Aravind,0,6
501271,MA Chidambaram Stadium,1,Chennai Super Kings,Royal Challengers Bangalore,Z Khan,0,12
501271,MA Chidambaram Stadium,2,Royal Challengers Bangalore,Chennai Super Kings,DE Bollinger,0,6
501271,MA Chidambaram Stadium,2,Royal Challengers Bangalore,Chennai Super Kings,JA Morkel,0,18
501271,MA Chidambaram Stadium,2,Royal Challengers Bangalore,Chennai Super Kings,R Ashwin,2,12
548306,MA Chidambaram Stadium,1,Chennai Super Kings,Mumbai Indians,AN Ahmed,0,13
548306,MA Chidambaram Stadium,1,Chennai Super Kings,Mumbai Indians,Harbhajan Singh,0,6
548306,MA Chidambaram Stadium,1,Chennai Super Kings,Mumbai Indians,JEC Franklin,1,6
548306,MA Chidambaram Stadium,1,Chennai Super Kings,Mumbai Indians,SL Malinga,1,14
548306,MA Chidambaram Stadium,2,Mumbai Indians,Chennai Super Kings,DE Bollinger,0,13
548306,MA Chidambaram Stadium,2,Mumbai Indians,Chennai Super Kings,JA Morkel,0,13
548306,MA Chidambaram Stadium,2,Mumbai Indians,Chennai Super Kings,R Ashwin,0,6
548306,MA Chidambaram Stadium,2,Mumbai Indians,Chennai Super Kings,RA Jadeja,0,6
548307,Eden Gardens,1,Kolkata Knight Riders,Delhi Daredevils,GJ Maxwell,0,7
548307,Eden Gardens,1,Kolkata Knight Riders,Delhi Daredevils,IK Pathan,0,6
548307,Eden Gardens,1,Kolkata Knight Riders,Delhi Daredevils,M Morkel,2,12
548307,Eden Gardens,1,Kolkata Knight Riders,Delhi Daredevils,RE van der Merwe,1,7
548307,Eden Gardens,1,Kolkata Knight Riders,Delhi Daredevils,UT Yadav,1,6
548307,Eden Gardens,2,Delhi Daredevils,Kolkata Knight Riders,B Lee,0,12
548307,Eden Gardens,2,Delhi Daredevils,Kolkata Knight Riders,Iqbal Abdulla,0,6
548307,Eden Gardens,2,Delhi Daredevils,Kolkata Knight Riders,JH Kallis,0,6
548307,Eden Gardens,2,Delhi Daredevils,Kolkata Knight Riders,M de Lange,0,13
548308,Wankhede Stadium,1,Pune Warriors,Mumbai Indians,Harbhajan Singh,1,12
548308,Wankhede Stadium,1,Pune Warriors,Mumbai Indians,MM Patel,1,6
548308,Wankhede Stadium,1,Pune Warriors,Mumbai Indians,PP Ojha,0,6
548308,Wankhede Stadium,1,Pune Warriors,Mumbai Indians,SL Malinga,1,13
548308,Wankhede Stadium,2,Mumbai Indians,Pune Warriors,AB Dinda,2,14
548308,Wankhede Stadium,2,Mumbai Indians,Pune Warriors,M Kartik,1,6
548308,Wankhede Stadium,2,Mumbai Indians,Pune Warriors,MN Samuels,0,13
548308,Wankhede Stadium,2,Mumbai Indians,Pune Warriors,WD Parnell,0,6
548309,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,JP Faulkner,0,13
548309,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,P Kumar,0,19
548309,Sawai Mansingh Stadium,1,Rajasthan Royals,Kings XI Punjab,PP Chawla,0,6
548309,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,A Singh,1,13
548309,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,J Botha,0,12
548309,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,KK Cooper,1,6
548309,Sawai Mansingh Stadium,2,Kings XI Punjab,Rajasthan Royals,SK Trivedi,0,7
548310,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,DAJ Bracewell,0,6
548310,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,IK Pathan,0,12
548310,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,M Morkel,2,13
548310,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,UT Yadav,0,6
548310,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,AB McDonald,0,6
548310,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,R Vinay Kumar,0,12
548310,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,Z Khan,1,19
548311,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Chennai Super Kings,Deccan Chargers,Ankit Sharma,1,6
548311,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Chennai Super Kings,Deccan Chargers,DT Christian,1,6
548311,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Chennai Super Kings,Deccan Chargers,DW Steyn,0,13
548311,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Chennai Super Kings,Deccan Chargers,MS Gony,0,12
548311,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Deccan Chargers,Chennai Super Kings,DE Bollinger,1,14
548311,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Deccan Chargers,Chennai Super Kings,JA Morkel,0,7
548311,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Deccan Chargers,Chennai Super Kings,R Ashwin,0,18
548312,Sawai Mansingh Stadium,1,Rajasthan Royals,Kolkata Knight Riders,B Lee,0,12
548312,Sawai Mansingh Stadium,1,Rajasthan Royals,Kolkata Knight Riders,Iqbal Abdulla,0,6
548312,Sawai Mansingh Stadium,1,Rajasthan Royals,Kolkata Knight Riders,JH Kallis,1,13
548312,Sawai Mansingh Stadium,1,Rajasthan Royals,Kolkata Knight Riders,SP Narine,0,6
548312,Sawai Mansingh Stadium,2,Kolkata Knight Riders,Rajasthan Royals,A Singh,2,12
548312,Sawai Mansingh Stadium,2,Kolkata Knight Riders,Rajasthan Royals,AA Chavan,1,19
548312,Sawai Mansingh Stadium,2,Kolkata Knight Riders,Rajasthan Royals,KK Cooper,1,7
548313,Subrata Roy Sahara Stadium,1,Pune Warriors,Kings XI Punjab,AD Mascarenhas,1,12
548313,Subrata Roy Sahara Stadium,1,Pune Warriors,Kings XI Punjab,JP Faulkner,0,6
548313,Subrata Roy Sahara Stadium,1,Pune Warriors,Kings XI Punjab,P Kumar,1,19
548313,Subrata Roy Sahara Stadium,2,Kings XI Punjab,Pune Warriors,A Nehra,0,6
548313,Subrata Roy Sahara Stadium,2,Kings XI Punjab,Pune Warriors,AB Dinda,1,12
548313,Subrata Roy Sahara Stadium,2,Kings XI Punjab,Pune Warriors,MN Samuels,1,12
548313,Subrata Roy Sahara Stadium,2,Kings XI Punjab,Pune Warriors,R Sharma,0,6
548314,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Deccan Chargers,Mumbai Indians,Harbhajan Singh,0,12
548314,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Deccan Chargers,Mumbai Indians,MM Patel,2,12
548314,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Deccan Chargers,Mumbai Indians,PP Ojha,0,6
548314,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Deccan Chargers,Mumbai Indians,SL Malinga,0,6
548314,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Mumbai Indians,Deccan Chargers,Ankit Sharma,0,18
548314,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Mumbai Indians,Deccan Chargers,DT Christian,0,6
548314,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Mumbai Indians,Deccan Chargers,DW Steyn,2,12
548315,M Chinnaswamy Stadium,1,Kolkata Knight Riders,Royal Challengers Bangalore,HV Patel,0,6
548315,M Chinnaswamy Stadium,1,Kolkata Knight Riders,Royal Challengers Bangalore,M Muralitharan,0,6
548315,M Chinnaswamy Stadium,1,Kolkata Knight Riders,Royal Challengers Bangalore,R Vinay Kumar,0,6
548315,M Chinnaswamy Stadium,1,Kolkata Knight Riders,Royal Challengers Bangalore,Z Khan,0,18
548315,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Kolkata Knight Riders,B Lee,0,18
548315,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Kolkata Knight Riders,JH Kallis,2,12
548315,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Kolkata Knight Riders,L Balaji,1,6
548316,Feroz Shah Kotla,1,Chennai Super Kings,Delhi Daredevils,IK Pathan,1,12
548316,Feroz Shah Kotla,1,Chennai Super Kings,Delhi Daredevils,M Morkel,1,14
548316,Feroz Shah Kotla,1,Chennai Super Kings,Delhi Daredevils,UT Yadav,0,14
548316,Feroz Shah Kotla,2,Delhi Daredevils,Chennai Super Kings,DE Bollinger,0,12
548316,Feroz Shah Kotla,2,Delhi Daredevils,Chennai Super Kings,JA Morkel,0,12
548316,Feroz Shah Kotla,2,Delhi Daredevils,Chennai Super Kings,R Ashwin,2,12
548317,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,A Singh,1,18
548317,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,AA Chavan,0,12
548317,Wankhede Stadium,1,Mumbai Indians,Rajasthan Royals,KK Cooper,0,6
548317,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,JEC Franklin,0,6
548317,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,MM Patel,2,12
548317,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,PP Ojha,0,6
548317,Wankhede Stadium,2,Rajasthan Royals,Mumbai Indians,SL Malinga,0,12
548318,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,DE Bollinger,0,13
548318,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,JA Morkel,1,7
548318,MA Chidambaram Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,R Ashwin,0,18
548318,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,DL Vettori,0,12
548318,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,R Vinay Kumar,0,6
548318,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,RR Bhatkal,0,6
548318,MA Chidambaram Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,Z Khan,0,12
548319,"Punjab Cricket Association Stadium, Mohali",1,Pune Warriors,Kings XI Punjab,AD Mascarenhas,2,6
548319,"Punjab Cricket Association Stadium, Mohali",1,Pune Warriors,Kings XI Punjab,P Awana,0,12
548319,"Punjab Cricket Association Stadium, Mohali",1,Pune Warriors,Kings XI Punjab,P Kumar,1,20
548319,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Pune Warriors,A Nehra,0,12
548319,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Pune Warriors,AB Dinda,1,12
548319,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Pune Warriors,AD Mathews,0,6
548319,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Pune Warriors,MN Samuels,0,6
548320,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,JH Kallis,0,18
548320,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,L Balaji,0,12
548320,Eden Gardens,1,Rajasthan Royals,Kolkata Knight Riders,SP Narine,0,6
548320,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,A Singh,1,18
548320,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,AA Chavan,0,7
548320,Eden Gardens,2,Kolkata Knight Riders,Rajasthan Royals,J Botha,0,13
548321,Feroz Shah Kotla,1,Deccan Chargers,Delhi Daredevils,AB Agarkar,0,6
548321,Feroz Shah Kotla,1,Deccan Chargers,Delhi Daredevils,IK Pathan,0,12
548321,Feroz Shah Kotla,1,Deccan Chargers,Delhi Daredevils,KP Pietersen,0,6
548321,Feroz Shah Kotla,1,Deccan Chargers,Delhi Daredevils,M Morkel,1,12
548321,Feroz Shah Kotla,2,Delhi Daredevils,Deccan Chargers,DT Christian,1,7
548321,Feroz Shah Kotla,2,Delhi Daredevils,Deccan Chargers,DW Steyn,1,12
548321,Feroz Shah Kotla,2,Delhi Daredevils,Deccan Chargers,V Pratap Singh,1,18
548322,Subrata Roy Sahara Stadium,1,Chennai Super Kings,Pune Warriors,A Nehra,0,6
548322,Subrata Roy Sahara Stadium,1,Chennai Super Kings,Pune Warriors,AB Dinda,0,6
548322,Subrata Roy Sahara Stadium,1,Chennai Super Kings,Pune Warriors,M Kartik,0,12
548322,Subrata Roy Sahara Stadium,1,Chennai Super Kings,Pune Warriors,MN Samuels,0,6
548322,Subrata Roy Sahara Stadium,1,Chennai Super Kings,Pune Warriors,R Sharma,0,6
548322,Subrata Roy Sahara Stadium,2,Pune Warriors,Chennai Super Kings,DJ Bravo,0,6
548322,Subrata Roy Sahara Stadium,2,Pune Warriors,Chennai Super Kings,JA Morkel,0,13
548322,Subrata Roy Sahara Stadium,2,Pune Warriors,Chennai Super Kings,KMDN Kulasekara,1,13
548322,Subrata Roy Sahara Stadium,2,Pune Warriors,Chennai Super Kings,R Ashwin,0,6
548323,Eden Gardens,1,Kings XI Punjab,Kolkata Knight Riders,JH Kallis,0,18
548323,Eden Gardens,1,Kings XI Punjab,Kolkata Knight Riders,SP Narine,2,13
548323,Eden Gardens,1,Kings XI Punjab,Kolkata Knight Riders,YK Pathan,0,6
548323,Eden Gardens,2,Kolkata Knight Riders,Kings XI Punjab,AD Mascarenhas,1,12
548323,Eden Gardens,2,Kolkata Knight Riders,Kings XI Punjab,BA Bhatt,1,6
548323,Eden Gardens,2,Kolkata Knight Riders,Kings XI Punjab,P Kumar,0,20
548324,M Chinnaswamy Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,R Vinay Kumar,0,6
548324,M Chinnaswamy Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,S Aravind,0,12
548324,M Chinnaswamy Stadium,1,Rajasthan Royals,Royal Challengers Bangalore,Z Khan,0,18
548324,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,A Singh,0,12
548324,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,J Botha,0,12
548324,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Rajasthan Royals,Pankaj Singh,2,12
548325,Wankhede Stadium,1,Mumbai Indians,Delhi Daredevils,IK Pathan,0,12
548325,Wankhede Stadium,1,Mumbai Indians,Delhi Daredevils,M Morkel,0,6
548325,Wankhede Stadium,1,Mumbai Indians,Delhi Daredevils,S Nadeem,2,19
548325,Wankhede Stadium,2,Delhi Daredevils,Mumbai Indians,CJ McKay,0,6
548325,Wankhede Stadium,2,Delhi Daredevils,Mumbai Indians,MM Patel,0,12
548325,Wankhede Stadium,2,Delhi Daredevils,Mumbai Indians,RP Singh,1,21
548326,Sawai Mansingh Stadium,1,Deccan Chargers,Rajasthan Royals,A Singh,0,16
548326,Sawai Mansingh Stadium,1,Deccan Chargers,Rajasthan Royals,J Botha,0,12
548326,Sawai Mansingh Stadium,1,Deccan Chargers,Rajasthan Royals,Pankaj Singh,0,12
548326,Sawai Mansingh Stadium,2,Rajasthan Royals,Deccan Chargers,Anand Rajan,0,7
548326,Sawai Mansingh Stadium,2,Rajasthan Royals,Deccan Chargers,Ankit Sharma,0,12
548326,Sawai Mansingh Stadium,2,Rajasthan Royals,Deccan Chargers,DT Christian,1,14
548326,Sawai Mansingh Stadium,2,Rajasthan Royals,Deccan Chargers,DW Steyn,0,6
548327,M Chinnaswamy Stadium,1,Pune Warriors,Royal Challengers Bangalore,DL Vettori,0,6
548327,M Chinnaswamy Stadium,1,Pune Warriors,Royal Challengers Bangalore,HV Patel,0,6
548327,M Chinnaswamy Stadium,1,Pune Warriors,Royal Challengers Bangalore,R Vinay Kumar,0,7
548327,M Chinnaswamy Stadium,1,Pune Warriors,Royal Challengers Bangalore,TM Dilshan,0,6
548327,M Chinnaswamy Stadium,1,Pune Warriors,Royal Challengers Bangalore,Z Khan,0,13
548327,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Pune Warriors,A Nehra,0,12
548327,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Pune Warriors,AB Dinda,1,15
548327,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Pune Warriors,B Kumar,0,6
548327,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Pune Warriors,MN Samuels,1,6
548328,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Kolkata Knight Riders,B Lee,1,13
548328,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Kolkata Knight Riders,JH Kallis,0,18
548328,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Kolkata Knight Riders,SP Narine,0,6
548328,"Punjab Cricket Association Stadium, Mohali",2,Kolkata Knight Riders,Kings XI Punjab,AD Mascarenhas,0,6
548328,"Punjab Cricket Association Stadium, Mohali",2,Kolkata Knight Riders,Kings XI Punjab,Harmeet Singh,0,6
548328,"Punjab Cricket Association Stadium, Mohali",2,Kolkata Knight Riders,Kings XI Punjab,P Kumar,0,18
548328,"Punjab Cricket Association Stadium, Mohali",2,Kolkata Knight Riders,Kings XI Punjab,PP Chawla,1,6
548329,Rajiv Gandhi International Stadium,1,Deccan Chargers,Delhi Daredevils,AD Russell,0,6
548329,Rajiv Gandhi International Stadium,1,Deccan Chargers,Delhi Daredevils,IK Pathan,0,6
548329,Rajiv Gandhi International Stadium,1,Deccan Chargers,Delhi Daredevils,M Morkel,1,12
548329,Rajiv Gandhi International Stadium,1,Deccan Chargers,Delhi Daredevils,VR Aaron,1,12
548329,Rajiv Gandhi International Stadium,2,Delhi Daredevils,Deccan Chargers,A Ashish Reddy,0,6
548329,Rajiv Gandhi International Stadium,2,Delhi Daredevils,Deccan Chargers,MS Gony,0,12
548329,Rajiv Gandhi International Stadium,2,Delhi Daredevils,Deccan Chargers,S Dhawan,1,6
548329,Rajiv Gandhi International Stadium,2,Delhi Daredevils,Deccan Chargers,TP Sudhindra,0,13
548330,MA Chidambaram Stadium,1,Chennai Super Kings,Pune Warriors,A Nehra,0,6
548330,MA Chidambaram Stadium,1,Chennai Super Kings,Pune Warriors,B Kumar,0,13
548330,MA Chidambaram Stadium,1,Chennai Super Kings,Pune Warriors,M Kartik,0,12
548330,MA Chidambaram Stadium,1,Chennai Super Kings,Pune Warriors,MN Samuels,0,6
548330,MA Chidambaram Stadium,2,Pune Warriors,Chennai Super Kings,DE Bollinger,0,12
548330,MA Chidambaram Stadium,2,Pune Warriors,Chennai Super Kings,KMDN Kulasekara,2,12
548330,MA Chidambaram Stadium,2,Pune Warriors,Chennai Super Kings,R Ashwin,0,12
548331,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Royal Challengers Bangalore,HV Patel,0,6
548331,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Royal Challengers Bangalore,R Vinay Kumar,0,12
548331,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Royal Challengers Bangalore,Z Khan,2,18
548331,"Punjab Cricket Association Stadium, Mohali",2,Royal Challengers Bangalore,Kings XI Punjab,P Awana,3,18
548331,"Punjab Cricket Association Stadium, Mohali",2,Royal Challengers Bangalore,Kings XI Punjab,P Kumar,0,20
548332,MA Chidambaram Stadium,1,Rajasthan Royals,Chennai Super Kings,DE Bollinger,0,13
548332,MA Chidambaram Stadium,1,Rajasthan Royals,Chennai Super Kings,DJ Bravo,0,6
