match_id,venue,innings,batting_team,bowling_team,striker,ball,runs
733985,Feroz Shah Kotla,2,Kolkata Knight Riders,Delhi Daredevils,G Gambhir,17,25
733985,Feroz Shah Kotla,2,Kolkata Knight Riders,Delhi Daredevils,RV Uthappa,20,27
733987,Barabati Stadium,1,Kings XI Punjab,Chennai Super Kings,DA Miller,4,0
733987,Barabati Stadium,1,Kings XI Punjab,Chennai Super Kings,GJ Maxwell,1,1
733987,Barabati Stadium,1,Kings XI Punjab,Chennai Super Kings,Mandeep Singh,8,3
733987,Barabati Stadium,1,Kings XI Punjab,Chennai Super Kings,V Sehwag,25,34
733987,Barabati Stadium,2,Chennai Super Kings,Kings XI Punjab,BB McCullum,11,12
733987,Barabati Stadium,2,Chennai Super Kings,Kings XI Punjab,DR Smith,5,5
733987,Barabati Stadium,2,Chennai Super Kings,Kings XI Punjab,SK Raina,21,29
733989,"Sardar Patel Stadium, Motera",1,Sunrisers Hyderabad,Rajasthan Royals,AJ Finch,8,7
733989,"Sardar Patel Stadium, Motera",1,Sunrisers Hyderabad,Rajasthan Royals,KL Rahul,8,10
733989,"Sardar Patel Stadium, Motera",1,Sunrisers Hyderabad,Rajasthan Royals,S Dhawan,20,33
733989,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Sunrisers Hyderabad,AM Rahane,3,0
733989,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Sunrisers Hyderabad,KK Nair,9,12
733989,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Sunrisers Hyderabad,SR Watson,8,8
733989,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Sunrisers Hyderabad,STR Binny,1,0
733989,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Sunrisers Hyderabad,SV Samson,17,17
733991,M Chinnaswamy Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,GJ Maxwell,1,4
733991,M Chinnaswamy Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,Mandeep Singh,17,26
733991,M Chinnaswamy Stadium,1,Kings XI Punjab,Royal Challengers Bangalore,V Sehwag,26,34
733991,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,CH Gayle,7,4
733991,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,PA Patel,14,13
733991,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,S Rana,14,17
733991,M Chinnaswamy Stadium,2,Royal Challengers Bangalore,Kings XI Punjab,V Kohli,1,0
733993,Feroz Shah Kotla,1,Delhi Daredevils,Sunrisers Hyderabad,KP Pietersen,18,36
733993,Feroz Shah Kotla,1,Delhi Daredevils,Sunrisers Hyderabad,MA Agarwal,7,9
733993,Feroz Shah Kotla,1,Delhi Daredevils,Sunrisers Hyderabad,Q de Kock,12,7
733993,Feroz Shah Kotla,2,Sunrisers Hyderabad,Delhi Daredevils,AJ Finch,8,6
733993,Feroz Shah Kotla,2,Sunrisers Hyderabad,Delhi Daredevils,DA Warner,11,14
733993,Feroz Shah Kotla,2,Sunrisers Hyderabad,Delhi Daredevils,NV Ojha,3,13
733993,Feroz Shah Kotla,2,Sunrisers Hyderabad,Delhi Daredevils,S Dhawan,8,11
733995,Wankhede Stadium,1,Mumbai Indians,Chennai Super Kings,AT Rayudu,14,12
733995,Wankhede Stadium,1,Mumbai Indians,Chennai Super Kings,CM Gautam,8,9
733995,Wankhede Stadium,1,Mumbai Indians,Chennai Super Kings,LMP Simmons,16,21
733995,Wankhede Stadium,2,Chennai Super Kings,Mumbai Indians,BB McCullum,11,14
733995,Wankhede Stadium,2,Chennai Super Kings,Mumbai Indians,DR Smith,19,16
733995,Wankhede Stadium,2,Chennai Super Kings,Mumbai Indians,SK Raina,6,8
733997,Barabati Stadium,1,Kings XI Punjab,Kolkata Knight Riders,GJ Maxwell,2,1
733997,Barabati Stadium,1,Kings XI Punjab,Kolkata Knight Riders,Mandeep Singh,3,0
733997,Barabati Stadium,1,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,24,33
733997,Barabati Stadium,1,Kings XI Punjab,Kolkata Knight Riders,WP Saha,9,15
733997,Barabati Stadium,2,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,13,14
733997,Barabati Stadium,2,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,24,41
733999,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,18,18
733999,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,9,4
733999,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Rajasthan Royals,VH Zol,9,9
733999,M Chinnaswamy Stadium,2,Rajasthan Royals,Royal Challengers Bangalore,AM Rahane,19,22
733999,M Chinnaswamy Stadium,2,Rajasthan Royals,Royal Challengers Bangalore,KK Nair,18,23
734001,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Mumbai Indians,AJ Finch,24,28
734001,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Mumbai Indians,KL Rahul,1,1
734001,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Mumbai Indians,S Dhawan,13,14
734001,Rajiv Gandhi International Stadium,2,Mumbai Indians,Sunrisers Hyderabad,AT Rayudu,11,13
734001,Rajiv Gandhi International Stadium,2,Mumbai Indians,Sunrisers Hyderabad,CM Gautam,3,1
734001,Rajiv Gandhi International Stadium,2,Mumbai Indians,Sunrisers Hyderabad,LMP Simmons,22,24
734003,JSCA International Stadium Complex,1,Rajasthan Royals,Chennai Super Kings,Ankit Sharma,23,27
734003,JSCA International Stadium Complex,1,Rajasthan Royals,Chennai Super Kings,SR Watson,14,15
734003,JSCA International Stadium Complex,2,Chennai Super Kings,Rajasthan Royals,BB McCullum,3,6
734003,JSCA International Stadium Complex,2,Chennai Super Kings,Rajasthan Royals,DR Smith,25,34
734003,JSCA International Stadium Complex,2,Chennai Super Kings,Rajasthan Royals,F du Plessis,7,6
734003,JSCA International Stadium Complex,2,Chennai Super Kings,Rajasthan Royals,SK Raina,3,2
734005,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,CH Gayle,23,22
734005,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,PA Patel,10,11
734005,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Delhi Daredevils,V Kohli,3,1
734005,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,KP Pietersen,13,17
734005,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,M Vijay,3,1
734005,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,MA Agarwal,16,22
734005,M Chinnaswamy Stadium,2,Delhi Daredevils,Royal Challengers Bangalore,Q de Kock,6,6
734007,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kings XI Punjab,AJ Finch,17,20
734007,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kings XI Punjab,S Dhawan,24,35
734007,Rajiv Gandhi International Stadium,2,Kings XI Punjab,Sunrisers Hyderabad,M Vohra,11,29
734007,Rajiv Gandhi International Stadium,2,Kings XI Punjab,Sunrisers Hyderabad,V Sehwag,2,4
734007,Rajiv Gandhi International Stadium,2,Kings XI Punjab,Sunrisers Hyderabad,WP Saha,23,53
734009,Barabati Stadium,1,Mumbai Indians,Kolkata Knight Riders,AT Rayudu,11,12
734009,Barabati Stadium,1,Mumbai Indians,Kolkata Knight Riders,CM Gautam,10,10
734009,Barabati Stadium,1,Mumbai Indians,Kolkata Knight Riders,LMP Simmons,15,14
734009,Barabati Stadium,1,Mumbai Indians,Kolkata Knight Riders,RG Sharma,4,1
734009,Barabati Stadium,2,Kolkata Knight Riders,Mumbai Indians,G Gambhir,13,12
734009,Barabati Stadium,2,Kolkata Knight Riders,Mumbai Indians,RV Uthappa,25,33
734011,"Sardar Patel Stadium, Motera",1,Rajasthan Royals,Delhi Daredevils,AM Rahane,20,26
734011,"Sardar Patel Stadium, Motera",1,Rajasthan Royals,Delhi Daredevils,KK Cooper,2,7
734011,"Sardar Patel Stadium, Motera",1,Rajasthan Royals,Delhi Daredevils,KK Nair,14,19
734011,"Sardar Patel Stadium, Motera",2,Delhi Daredevils,Rajasthan Royals,JP Duminy,5,1
734011,"Sardar Patel Stadium, Motera",2,Delhi Daredevils,Rajasthan Royals,KD Karthik,8,3
734011,"Sardar Patel Stadium, Motera",2,Delhi Daredevils,Rajasthan Royals,KP Pietersen,14,13
734011,"Sardar Patel Stadium, Motera",2,Delhi Daredevils,Rajasthan Royals,MA Agarwal,10,17
734013,JSCA International Stadium Complex,1,Chennai Super Kings,Royal Challengers Bangalore,BB McCullum,13,19
734013,JSCA International Stadium Complex,1,Chennai Super Kings,Royal Challengers Bangalore,DJ Hussey,5,1
734013,JSCA International Stadium Complex,1,Chennai Super Kings,Royal Challengers Bangalore,DR Smith,15,10
734013,JSCA International Stadium Complex,1,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,3,9
734013,JSCA International Stadium Complex,2,Royal Challengers Bangalore,Chennai Super Kings,CH Gayle,18,6
734013,JSCA International Stadium Complex,2,Royal Challengers Bangalore,Chennai Super Kings,PA Patel,14,10
734013,JSCA International Stadium Complex,2,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,4,1
734015,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,AJ Finch,8,8
734015,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,NV Ojha,16,12
734015,Rajiv Gandhi International Stadium,1,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan,15,21
734015,Rajiv Gandhi International Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,10,6
734015,Rajiv Gandhi International Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,MK Pandey,8,6
734015,Rajiv Gandhi International Stadium,2,Kolkata Knight Riders,Sunrisers Hyderabad,RV Uthappa,18,18
734017,"Sardar Patel Stadium, Motera",1,Mumbai Indians,Rajasthan Royals,LMP Simmons,25,26
734017,"Sardar Patel Stadium, Motera",1,Mumbai Indians,Rajasthan Royals,MEK Hussey,13,16
734017,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Mumbai Indians,KK Nair,18,37
734017,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Mumbai Indians,SR Watson,6,5
734017,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Mumbai Indians,SV Samson,5,2
734017,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Mumbai Indians,UBT Chand,10,3
734019,Feroz Shah Kotla,1,Delhi Daredevils,Kings XI Punjab,KD Karthik,9,16
734019,Feroz Shah Kotla,1,Delhi Daredevils,Kings XI Punjab,KP Pietersen,22,33
734019,Feroz Shah Kotla,1,Delhi Daredevils,Kings XI Punjab,M Vijay,9,6
734019,Feroz Shah Kotla,2,Kings XI Punjab,Delhi Daredevils,M Vohra,23,47
734019,Feroz Shah Kotla,2,Kings XI Punjab,Delhi Daredevils,V Sehwag,19,19
734021,Rajiv Gandhi International Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,20,15
734021,Rajiv Gandhi International Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,PA Patel,4,4
734021,Rajiv Gandhi International Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,8,5
734021,Rajiv Gandhi International Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,4,1
734021,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,17,22
734021,Rajiv Gandhi International Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,S Dhawan,20,29
734023,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,BB McCullum,13,19
734023,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,DR Smith,6,5
734023,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,SK Raina,18,11
734023,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,G Gambhir,15,10
734023,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,RV Uthappa,22,42
734025,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Mumbai Indians,M Vohra,19,23
734025,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Mumbai Indians,SE Marsh,7,7
734025,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Mumbai Indians,V Sehwag,12,18
734025,"Punjab Cricket Association Stadium, Mohali",2,Mumbai Indians,Kings XI Punjab,LMP Simmons,29,52
734025,"Punjab Cricket Association Stadium, Mohali",2,Mumbai Indians,Kings XI Punjab,MEK Hussey,10,10
734027,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,4,4
734027,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,MK Pandey,13,14
734027,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,RV Uthappa,13,15
734027,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,YK Pathan,8,12
734027,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,9,6
734027,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,9,9
734027,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,YV Takawale,18,21
734029,JSCA International Stadium Complex,1,Chennai Super Kings,Sunrisers Hyderabad,DR Smith,24,40
734029,JSCA International Stadium Complex,1,Chennai Super Kings,Sunrisers Hyderabad,F du Plessis,11,19
734029,JSCA International Stadium Complex,1,Chennai Super Kings,Sunrisers Hyderabad,SK Raina,1,1
734029,JSCA International Stadium Complex,2,Sunrisers Hyderabad,Chennai Super Kings,DA Warner,26,57
734029,JSCA International Stadium Complex,2,Sunrisers Hyderabad,Chennai Super Kings,S Dhawan,11,7
734031,Wankhede Stadium,1,Mumbai Indians,Delhi Daredevils,LMP Simmons,17,23
734031,Wankhede Stadium,1,Mumbai Indians,Delhi Daredevils,MEK Hussey,20,42
734031,Wankhede Stadium,2,Delhi Daredevils,Mumbai Indians,KD Karthik,4,4
734031,Wankhede Stadium,2,Delhi Daredevils,Mumbai Indians,KP Pietersen,20,34
734031,Wankhede Stadium,2,Delhi Daredevils,Mumbai Indians,M Vijay,12,9
734033,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Rajasthan Royals,M Vohra,18,25
734033,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Rajasthan Royals,SE Marsh,11,9
734033,"Punjab Cricket Association Stadium, Mohali",1,Kings XI Punjab,Rajasthan Royals,V Sehwag,9,19
734033,"Punjab Cricket Association Stadium, Mohali",2,Rajasthan Royals,Kings XI Punjab,AM Rahane,23,22
734033,"Punjab Cricket Association Stadium, Mohali",2,Rajasthan Royals,Kings XI Punjab,KK Nair,6,11
734033,"Punjab Cricket Association Stadium, Mohali",2,Rajasthan Royals,Kings XI Punjab,SV Samson,8,11
734035,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,RR Rossouw,4,1
734035,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,1,0
734035,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,VH Zol,12,13
734035,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,YV Takawale,17,19
734035,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,2,1
734035,M Chinnaswamy Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,DR Smith,17,34
734035,M Chinnaswamy Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,F du Plessis,16,28
734035,M Chinnaswamy Stadium,2,Chennai Super Kings,Royal Challengers Bangalore,SK Raina,4,2
734037,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,3,5
734037,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,NV Ojha,15,21
734037,Eden Gardens,1,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan,20,23
734037,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,G Gambhir,18,30
734037,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,MK Pandey,5,1
734037,Eden Gardens,2,Kolkata Knight Riders,Sunrisers Hyderabad,RV Uthappa,16,18
734039,"Punjab Cricket Association Stadium, Mohali",1,Delhi Daredevils,Kings XI Punjab,KD Karthik,7,13
734039,"Punjab Cricket Association Stadium, Mohali",1,Delhi Daredevils,Kings XI Punjab,KM Jadhav,4,0
734039,"Punjab Cricket Association Stadium, Mohali",1,Delhi Daredevils,Kings XI Punjab,KP Pietersen,20,29
734039,"Punjab Cricket Association Stadium, Mohali",1,Delhi Daredevils,Kings XI Punjab,MA Agarwal,5,2
734039,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Delhi Daredevils,DA Miller,10,13
734039,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Delhi Daredevils,GJ Maxwell,3,1
734039,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Delhi Daredevils,M Vohra,17,24
734039,"Punjab Cricket Association Stadium, Mohali",2,Kings XI Punjab,Delhi Daredevils,V Sehwag,8,10
734041,Wankhede Stadium,1,Rajasthan Royals,Mumbai Indians,SR Watson,18,9
734041,Wankhede Stadium,1,Rajasthan Royals,Mumbai Indians,SV Samson,19,26
734041,Wankhede Stadium,2,Mumbai Indians,Rajasthan Royals,CJ Anderson,10,21
734041,Wankhede Stadium,2,Mumbai Indians,Rajasthan Royals,KA Pollard,3,7
734041,Wankhede Stadium,2,Mumbai Indians,Rajasthan Royals,LMP Simmons,8,12
734041,Wankhede Stadium,2,Mumbai Indians,Rajasthan Royals,MEK Hussey,12,23
734041,Wankhede Stadium,2,Mumbai Indians,Rajasthan Royals,RG Sharma,4,8
734043,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,3,1
734043,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,MK Pandey,13,17
734043,Eden Gardens,1,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,21,37
734043,Eden Gardens,2,Kings XI Punjab,Kolkata Knight Riders,M Vohra,19,26
734043,Eden Gardens,2,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,3,3
734043,Eden Gardens,2,Kings XI Punjab,Kolkata Knight Riders,WP Saha,16,17
734045,Brabourne Stadium,1,Mumbai Indians,Chennai Super Kings,LMP Simmons,16,28
734045,Brabourne Stadium,1,Mumbai Indians,Chennai Super Kings,MEK Hussey,20,25
734045,Brabourne Stadium,2,Chennai Super Kings,Mumbai Indians,DR Smith,18,25
734045,Brabourne Stadium,2,Chennai Super Kings,Mumbai Indians,F du Plessis,18,35
734047,Wankhede Stadium,1,Kings XI Punjab,Chennai Super Kings,M Vohra,18,25
734047,Wankhede Stadium,1,Kings XI Punjab,Chennai Super Kings,V Sehwag,20,45
734047,Wankhede Stadium,2,Chennai Super Kings,Kings XI Punjab,DR Smith,12,11
734047,Wankhede Stadium,2,Chennai Super Kings,Kings XI Punjab,F du Plessis,1,0
734047,Wankhede Stadium,2,Chennai Super Kings,Kings XI Punjab,SK Raina,26,89
734049,M Chinnaswamy Stadium,1,Kings XI Punjab,Kolkata Knight Riders,GJ Bailey,2,1
734049,M Chinnaswamy Stadium,1,Kings XI Punjab,Kolkata Knight Riders,M Vohra,19,21
734049,M Chinnaswamy Stadium,1,Kings XI Punjab,Kolkata Knight Riders,V Sehwag,10,8
734049,M Chinnaswamy Stadium,1,Kings XI Punjab,Kolkata Knight Riders,WP Saha,5,2
734049,M Chinnaswamy Stadium,2,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,18,25
734049,M Chinnaswamy Stadium,2,Kolkata Knight Riders,Kings XI Punjab,MK Pandey,17,29
734049,M Chinnaswamy Stadium,2,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,3,5
829705,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,AJ Finch,5,6
829705,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,AP Tare,8,8
829705,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,AT Rayudu,2,0
829705,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,CJ Anderson,4,0
829705,Eden Gardens,1,Mumbai Indians,Kolkata Knight Riders,RG Sharma,18,23
829705,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,G Gambhir,15,10
829705,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,MK Pandey,10,19
829705,Eden Gardens,2,Kolkata Knight Riders,Mumbai Indians,RV Uthappa,12,9
829707,MA Chidambaram Stadium,1,Chennai Super Kings,Delhi Daredevils,BB McCullum,2,4
829707,MA Chidambaram Stadium,1,Chennai Super Kings,Delhi Daredevils,DR Smith,22,38
829707,MA Chidambaram Stadium,1,Chennai Super Kings,Delhi Daredevils,F du Plessis,7,13
829707,MA Chidambaram Stadium,1,Chennai Super Kings,Delhi Daredevils,SK Raina,7,4
829707,MA Chidambaram Stadium,2,Delhi Daredevils,Chennai Super Kings,CM Gautam,5,4
829707,MA Chidambaram Stadium,2,Delhi Daredevils,Chennai Super Kings,JA Morkel,10,14
829707,MA Chidambaram Stadium,2,Delhi Daredevils,Chennai Super Kings,KM Jadhav,3,0
829707,MA Chidambaram Stadium,2,Delhi Daredevils,Chennai Super Kings,MA Agarwal,12,15
829707,MA Chidambaram Stadium,2,Delhi Daredevils,Chennai Super Kings,SS Iyer,7,7
829709,Maharashtra Cricket Association Stadium,1,Rajasthan Royals,Kings XI Punjab,AM Rahane,8,4
829709,Maharashtra Cricket Association Stadium,1,Rajasthan Royals,Kings XI Punjab,KK Nair,11,9
829709,Maharashtra Cricket Association Stadium,1,Rajasthan Royals,Kings XI Punjab,SPD Smith,11,17
829709,Maharashtra Cricket Association Stadium,1,Rajasthan Royals,Kings XI Punjab,SV Samson,6,5
829709,Maharashtra Cricket Association Stadium,2,Kings XI Punjab,Rajasthan Royals,GJ Maxwell,5,7
829709,Maharashtra Cricket Association Stadium,2,Kings XI Punjab,Rajasthan Royals,M Vijay,29,37
829709,Maharashtra Cricket Association Stadium,2,Kings XI Punjab,Rajasthan Royals,V Sehwag,1,0
829709,Maharashtra Cricket Association Stadium,2,Kings XI Punjab,Rajasthan Royals,WP Saha,4,7
829711,MA Chidambaram Stadium,1,Chennai Super Kings,Sunrisers Hyderabad,BB McCullum,21,27
829711,MA Chidambaram Stadium,1,Chennai Super Kings,Sunrisers Hyderabad,DR Smith,20,22
829711,MA Chidambaram Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,DA Warner,10,15
829711,MA Chidambaram Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,KL Rahul,8,5
829711,MA Chidambaram Stadium,2,Sunrisers Hyderabad,Chennai Super Kings,S Dhawan,18,26
829713,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,22,27
829713,Eden Gardens,1,Kolkata Knight Riders,Royal Challengers Bangalore,RV Uthappa,15,26
829713,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,19,27
829713,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,KD Karthik,2,1
829713,Eden Gardens,2,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,15,13
829715,Feroz Shah Kotla,1,Delhi Daredevils,Rajasthan Royals,JP Duminy,5,4
829715,Feroz Shah Kotla,1,Delhi Daredevils,Rajasthan Royals,MA Agarwal,21,37
829715,Feroz Shah Kotla,1,Delhi Daredevils,Rajasthan Royals,SS Iyer,11,10
829715,Feroz Shah Kotla,2,Rajasthan Royals,Delhi Daredevils,AM Rahane,20,27
829715,Feroz Shah Kotla,2,Rajasthan Royals,Delhi Daredevils,SPD Smith,4,4
829715,Feroz Shah Kotla,2,Rajasthan Royals,Delhi Daredevils,SV Samson,12,11
829717,Wankhede Stadium,1,Kings XI Punjab,Mumbai Indians,M Vijay,19,21
829717,Wankhede Stadium,1,Kings XI Punjab,Mumbai Indians,V Sehwag,18,36
829717,Wankhede Stadium,2,Mumbai Indians,Kings XI Punjab,AJ Finch,14,9
829717,Wankhede Stadium,2,Mumbai Indians,Kings XI Punjab,AP Tare,10,7
829717,Wankhede Stadium,2,Mumbai Indians,Kings XI Punjab,AT Rayudu,7,1
829717,Wankhede Stadium,2,Mumbai Indians,Kings XI Punjab,CJ Anderson,4,0
829717,Wankhede Stadium,2,Mumbai Indians,Kings XI Punjab,RG Sharma,2,0
829719,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,CH Gayle,16,21
829719,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,KD Karthik,3,4
829719,M Chinnaswamy Stadium,1,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,21,22
829719,M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,23,49
829719,M Chinnaswamy Stadium,2,Sunrisers Hyderabad,Royal Challengers Bangalore,S Dhawan,14,16
829721,"Sardar Patel Stadium, Motera",1,Mumbai Indians,Rajasthan Royals,AJ Finch,14,10
829721,"Sardar Patel Stadium, Motera",1,Mumbai Indians,Rajasthan Royals,PA Patel,11,16
829721,"Sardar Patel Stadium, Motera",1,Mumbai Indians,Rajasthan Royals,RG Sharma,2,0
829721,"Sardar Patel Stadium, Motera",1,Mumbai Indians,Rajasthan Royals,UBT Chand,9,5
829721,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Mumbai Indians,AM Rahane,16,17
829721,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Mumbai Indians,SPD Smith,5,7
829721,"Sardar Patel Stadium, Motera",2,Rajasthan Royals,Mumbai Indians,SV Samson,16,18
829723,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,BB McCullum,14,38
829723,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,DJ Bravo,1,1
829723,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,DR Smith,1,0
829723,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,F du Plessis,11,21
829723,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,MS Dhoni,1,0
829723,Eden Gardens,1,Chennai Super Kings,Kolkata Knight Riders,SK Raina,10,9
829723,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,G Gambhir,17,20
829723,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,MK Pandey,5,1
829723,Eden Gardens,2,Kolkata Knight Riders,Chennai Super Kings,RV Uthappa,17,17
829725,Maharashtra Cricket Association Stadium,1,Kings XI Punjab,Delhi Daredevils,M Vijay,18,21
829725,Maharashtra Cricket Association Stadium,1,Kings XI Punjab,Delhi Daredevils,V Sehwag,14,13
829725,Maharashtra Cricket Association Stadium,1,Kings XI Punjab,Delhi Daredevils,WP Saha,5,7
829725,Maharashtra Cricket Association Stadium,2,Delhi Daredevils,Kings XI Punjab,JP Duminy,14,19
829725,Maharashtra Cricket Association Stadium,2,Delhi Daredevils,Kings XI Punjab,MA Agarwal,18,20
829725,Maharashtra Cricket Association Stadium,2,Delhi Daredevils,Kings XI Punjab,SS Iyer,7,8
829727,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Sunrisers Hyderabad,Rajasthan Royals,DA Warner,15,22
